run_ts,ticker,date,close,per,pbr,rsi,macd_hist,bb_pct_b,ma_cross,quant_score,news_score,integrated_score
2026-09-15T23:44:43+00:00,AAPL,2026-09-15,331.3399963378906,37.95418,45.01902,61.35854543901557,1.5868226593825532,0.8775791618378566,,-0.01151566206785529,
2026-09-15T23:44:43+00:00,MSFT,2026-09-15,497.1199951171875,27.710144,8.34584,56.0050381429473,-3.1011459278539384,0.5374631714024668,,-0.25651485837274673,
2026-09-15T23:44:43+00:00,GOOGL,2026-09-15,344.9800109863281,17.318274,6.7781363,51.72085017698606,0.9345589424765364,0.6897767422985916,,0.07137842348318095,
2026-09-15T23:44:43+00:00,AMZN,2026-09-15,248.4199981689453,20.00161,4.8561263,41.41705416749912,-1.3020427227913043,-0.028459180946958446,,0.08678354890155772,
2026-09-15T23:44:43+00:00,NVDA,2026-09-15,212.1699981689453,26.82301,22.373722,45.21227131553993,-1.5358512722619775,0.24604026871536716,,-0.050335811318138114,
2026-09-15T23:44:43+00:00,META,2026-09-15,670.239990234375,25.23494,6.5376515,71.6482647275522,10.437504927566222,0.9440497288673068,,-0.0807251177265048,
2026-09-15T23:44:43+00:00,TSLA,2026-09-15,356.5799865722656,330.16663,16.211864,50.418006904223205,0.3721730995798769,0.49358058146210954,,0.06961470514497085,
2026-09-15T23:49:39+00:00,AAPL,2026-09-15,331.3399963378906,37.95418,45.01902,61.35854547080767,1.5868226557126057,0.8775791618377545,,-0.011515662288661492,0.24285714285714288
2026-09-15T23:49:39+00:00,MSFT,2026-09-15,497.1199951171875,27.710144,8.34584,56.00503814285074,-3.1011459278824614,0.5374631714024686,,-0.2565148583723811,-0.7
2026-09-15T23:49:39+00:00,GOOGL,2026-09-15,344.9800109863281,17.318274,6.7781363,51.7208501750134,0.9345589390149707,0.6897767422985288,,0.07137842313303473,-0.08095238095238091
2026-09-15T23:49:39+00:00,AMZN,2026-09-15,248.4199981689453,20.00161,4.8561263,41.41705416749912,-1.3020427227913043,-0.028459180946958446,,0.08678354890155772,-0.25384615384615383
2026-09-15T23:49:39+00:00,NVDA,2026-09-15,212.1699981689453,26.82301,22.373722,45.21227131570435,-1.5358512722348863,0.2460402687153444,,-0.050335811317918276,0.4543478260869565
2026-09-15T23:49:39+00:00,META,2026-09-15,670.239990234375,25.23494,6.5376515,71.6482647275522,10.437504927566222,0.9440497288673068,,-0.0807251177265048,-0.7
2026-09-15T23:49:39+00:00,TSLA,2026-09-15,356.5799865722656,330.16663,16.211864,50.418006904223205,0.3721730995798769,0.49358058146210954,,0.06961470514497085,-0.25384615384615383
2026-09-16T22:05:50+00:00,AAPL,2026-09-16,332.4100036621094,38.16418,45.164402,62.153773409210665,1.5288689067493437,0.8667635032342529,,-0.014209603531146824,0.24285714285714288
2026-09-16T22:05:50+00:00,MSFT,2026-09-16,490.29998779296875,27.314762,8.231344,51.84643131582204,-3.498260190042224,0.33775474633337293,,-0.14548992989708284,-0.7
2026-09-16T22:05:50+00:00,GOOGL,2026-09-16,342.8699951171875,17.195084,6.7366786,50.0630518288401,0.9888501369169767,0.5888134142519995,,0.11346513195866856,-0.08095238095238091
2026-09-16T22:05:50+00:00,AMZN,2026-09-16,245.9600067138672,19.803543,4.808038,39.44670208590373,-1.5387322764325844,-0.04224879078847138,,0.07710954367134779,-0.25384615384615383
2026-09-16T22:05:50+00:00,NVDA,2026-09-16,213.89999389648438,27.04172,22.556152,46.88755086655734,-1.5711596258065326,0.32747269442115345,,-0.09403233121488969,0.4543478260869565
2026-09-16T22:05:50+00:00,META,2026-09-16,673.3099975585938,25.369629,6.567597,72.24454396958868,10.016790939007088,0.9085535851859039,,-0.06221543614127031,-0.7
2026-09-16T22:05:50+00:00,TSLA,2026-09-16,358.0799865722656,334.65417,16.280062,51.114490791094354,-0.03698801501664928,0.5056132222982797,,-0.01433641054312722,-0.25384615384615383
2026-09-17T22:06:12+00:00,AAPL,2026-09-17,337.0,38.69116,45.788044,65.43948116038692,1.6767546035110277,0.9363123187531551,,-0.05504437457006638,0.24285714285714288
2026-09-17T22:06:12+00:00,MSFT,2026-09-17,497.75,27.74526,8.356418,55.71486887561964,-3.1957704857701454,0.5255738190151183,,-0.2573530773343133,-0.7
2026-09-17T22:06:12+00:00,GOOGL,2026-09-17,347.3299865722656,17.436245,6.824308,53.458809050791466,1.278653951960154,0.7950035711120619,,0.03935895618264715,-0.08095238095238091
2026-09-17T22:06:12+00:00,AMZN,2026-09-17,251.19000244140625,20.224638,4.9102745,45.39446647132406,-1.2662422816872392,0.23236260040104775,,-0.05280312674219675,-0.25384615384615383
2026-09-17T22:06:12+00:00,NVDA,2026-09-17,219.33999633789062,27.729456,23.129812,51.87119948160451,-1.1822896618726702,0.5352000896413308,,-0.16745456647643814,0.4543478260869565
2026-09-17T22:06:12+00:00,META,2026-09-17,682.3099975585938,25.718431,6.6553845,73.97271383269332,9.694189321732022,0.9075805136857149,,-0.06446840123980914,-0.7
2026-09-17T22:06:12+00:00,TSLA,2026-09-17,366.20001220703125,342.24298,16.649239,54.81477427961257,0.19438893339312902,0.7217126215077769,,-0.08550579955940797,-0.25384615384615383
2026-09-18T22:06:07+00:00,AAPL,2026-09-18,336.1300048828125,38.502865,45.669838,64.30000226985045,1.5936385164489546,0.867216234762218,,-0.0373976889418355,0.24285714285714288
2026-09-18T22:06:07+00:00,MSFT,2026-09-18,493.7799987792969,27.47802,8.289767,53.259468269799264,-3.1921543247086994,0.37925825581482503,,-0.3076259606411396,-0.7
2026-09-18T22:06:07+00:00,GOOGL,2026-09-18,349.5400085449219,17.529589,6.8677306,55.08855087920971,1.5543784055943004,0.8578155806506468,,0.036413567840891156,-0.08095238095238091
2026-09-18T22:06:07+00:00,AMZN,2026-09-18,253.7100067138672,20.411102,4.959536,48.042646553138205,-0.8589520890331293,0.3756981699291121,,-0.15298748977408305,-0.25384615384615383
2026-09-18T22:06:07+00:00,NVDA,2026-09-18,222.27000427246094,28.064394,23.438786,54.35544559542461,-0.7054254826411768,0.6373474728879867,,-0.33993490973683205,0.4543478260869565
2026-09-18T22:06:07+00:00,META,2026-09-18,665.75,25.084776,6.493855,65.84841448652918,7.796719576505545,0.7880608134904961,,0.03922098360100134,-0.7
2026-09-18T22:06:07+00:00,TSLA,2026-09-18,364.2699890136719,343.65094,16.561491,53.77291716016558,0.17329993096584095,0.6462742664073768,,-0.06280736526717211,-0.25384615384615383
2026-09-21T22:05:57+00:00,AAPL,2026-09-21,338.9800109863281,38.918484,46.057064,66.36612821963504,1.603861628858418,0.8987284561788286,,-0.041228231846535034,0.24285714285714288
2026-09-21T22:05:57+00:00,MSFT,2026-09-21,501.6099853515625,27.913746,8.421221,57.26019321421244,-2.615732699292435,0.6137110452528614,,-0.42234679101067746,-0.7
2026-09-21T22:05:57+00:00,GOOGL,2026-09-21,354.9700012207031,17.819778,6.9744186,58.89695319978321,2.0087725168187602,1.0130301587099289,,-0.058358940342260336,-0.08095238095238091
2026-09-21T22:05:57+00:00,AMZN,2026-09-21,258.45001220703125,20.792439,5.0521936,52.69019869273661,-0.24488956030961617,0.6193911707281856,,-0.16398201318359307,-0.25384615384615383
2026-09-21T22:05:57+00:00,NVDA,2026-09-21,227.3800048828125,28.745892,23.977646,58.389392707684216,-0.05767637540747805,0.8009264448354148,,-0.16716680484713758,0.4543478260869565
2026-09-21T22:05:57+00:00,META,2026-09-21,741.2449951171875,27.908321,7.230248,77.81224540781676,10.86858575972397,1.085674571443733,,-0.20859184083072513,-0.7
2026-09-21T22:05:57+00:00,TSLA,2026-09-21,375.29998779296875,344.3119,17.062967,58.61418930049096,0.8217589964892484,0.9332393367772926,,-0.08368245641695418,-0.25384615384615383
